text,popularity,meaning1,meaning2
application of,8935583,"the action of putting something into operation; ""the application of maximum thrust""; ""massage has far-reaching medical applications""; ""the application of indexes to tables of data""",
examples of,8932227,,
age of,8929073,"a time of life (usually defined in years) at which some particular qualification or power arises; ""she was now of school age""; ""tall for his eld""",
I believe,8927217,"used of a single unit or thing; not two or more; ""`ane' is Scottish""","accept as true; take to be true; ""I believed his report""; ""We didn't believe his stories from the War""; ""She believes in spirits"""
expected to,8923449,"considered likely or probable to happen or arrive; ""prepared for the expected attack""",
the highest,8920834,,
focused on,8920574,of an optical system (e.g. eye or opera glasses) adjusted to produce a clear image,"in operation or operational; ""left the oven on""; ""the switch is in the on position"""
for one,8911097,,"being a single entity made by combining separate components; ""three chemicals combining into one solution"""
understand the,8903138,"know and comprehend the nature or meaning of; ""She did not understand her husband""; ""I understand what she means""",
was all,8896156,,"completely given to or absorbed by; ""became all attention"""
which has,8891547,,
and from,8885940,,
consider the,8879402,"look at carefully; study mentally; ""view a problem""",
to try,8877727,,"earnest and conscientious activity intended to do or accomplish something; ""made an effort to cover all the reading material""; ""wished him luck in his endeavor""; ""she gave it a good try"""
in relation,8871716,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""","a person related by blood or marriage; ""police are searching for relatives of the deceased""; ""he has distant relations back in New Jersey"""
even in,8868764,"occurring at fixed intervals; ""a regular beat""; ""the even rhythm of his breathing""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
do that,8867858,doctor's degree in osteopathy,
a sense,8866964,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","sound practical judgment; ""Common sense is not so common""; ""he hasn't got the sense God gave little green apples""; ""fortunately she had the good sense to run away"""
than that,8865381,,
evidence of,8848536,"your basis for belief or disbelief; knowledge on which to base belief; ""the evidence that smoking causes lung cancer is very compelling""",
only in,8845928,"exclusive of anyone or anything else; ""she alone believed him""; ""cannot live by bread alone""; ""I'll have this car and this car only""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
in time,8836564,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""","an indefinite period (usually marked by specific attributes or activities); ""the time of year for planting""; ""he was a great actor in his time"""
this point,8833672,,one percent of the total principal of a loan; it is paid at the time the loan is made and is independent of the interest on the loan
to follow,8830869,,"keep informed; ""He kept up on his country's foreign policies"""
him as,8828896,,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar
for its,8827902,,
the political,8825117,,"involving or characteristic of politics or parties or politicians; ""calling a meeting is a political act in itself""- Daniel Goleman; ""political pressure""; ""a political machine""; ""political office""; ""political policy"""
the risk,8822480,,"a source of danger; a possibility of incurring loss or misfortune; ""drinking alcohol is a health hazard"""
so you,8813029,the syllable naming the fifth (dominant) note of any musical scale in solmization,
an old,8809422,an associate degree in nursing,"just preceding something else in time or order; ""the previous owner""; ""my old house was larger"""
World War,8805881,"all of the living human inhabitants of the earth; ""all the world loves a lover""; ""she always used `humankind' because `mankind' seemed to slight the women""","an active struggle between competing entities; ""a price war""; ""a war of wits""; ""diplomatic warfare"""
