text,popularity,meaning1,meaning2
la edad,641643,feminine singular definite article; the,age
enero de,640669,January,letter: d
por último,640367,by,final; last
muchos de,640097,,letter: d
tener en,639989,to have; to possess,"in, at, on"
por él,639962,by,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)"
por sí,639719,by,"yes, yeah, (used to respond affirmatively to a question, used both informally and formally)"
que eran,639660,that,
pero al,639502,but,"initialism of ""América Latina"""
lo contrario,639494,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that","contrary, opposite"
dos años,638860,two,
o más,638721,letter,more; -er (used to make comparisons)
tiene la,638713,,feminine singular definite article; the
el nuevo,638636,masculine singular definite article; the,surname
su hermana,638398,given name,"sister; female equivalent of ""hermano"""
alguna vez,638293,"feminine singular of ""alguno""","time, instance"
capaces de,638176,,letter: d
la comunicación,637956,feminine singular definite article; the,communication
el alma,637514,masculine singular definite article; the,given name
en serio,637507,"in, at, on","serious, earnest, sober, solemn (without humor)"
suficiente para,637153,"sufficient, enough","for, to (expressing a recipient)"
es su,637071,,given name
se dirigió,636503,"abbreviation of ""sudeste""; southeast",
consciente de,636357,"aware, cognizant",letter: d
y cómo,635367,letter,how?
en uno,634999,"in, at, on",one
con toda,634395,with,
que llevaba,634394,that,
de gran,634382,letter: d,"apocopic form of ""grande""; great, grand"
la fe,634261,feminine singular definite article; the,faith
también a,634255,"also, too, as well",letter
el mar,634189,masculine singular definite article; the,sea
era más,633637,"era, age",more; -er (used to make comparisons)
su corazón,633503,given name,heart (organ of the body)
lo he,633411,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",here is [+(suffixed) accusative or aquí or ahí or allí]
luz de,633168,given name,letter: d
de investigación,632202,letter: d,investigation
él la,631738,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)",feminine singular definite article; the
de cómo,630453,letter: d,how?
su esposa,629825,given name,wife
la justicia,629728,feminine singular definite article; the,justice
el cuello,629698,masculine singular definite article; the,neck (part of body connecting the head and the torso)
fue una,629684,,"acronym of ""Universidad Nacional de Agricultura"""
la joven,629670,feminine singular definite article; the,surname
mayo de,629322,May,letter: d
las fuerzas,629090,feminine plural definite article; the,
hijos de,628862,"plural of ""hijo"" (sons, children)",letter: d
en otro,628294,"in, at, on","other, another"
junio de,628162,surname,letter: d
del otro,627204,"of the, from the (+ a masculine noun in singular)","other, another"
de febrero,626800,letter: d,February
el siguiente,626393,masculine singular definite article; the,following
no ser,625765,"abbreviation of ""noroeste""; northwest",to be (essentially or identified as)
no tienen,624881,"abbreviation of ""noroeste""; northwest",
un mundo,624860,an; a,"world, earth (human collective existence)"
la literatura,624767,feminine singular definite article; the,literature
que podría,624357,that,
cara de,624250,face (the front part of the head),letter: d
se da,623349,"abbreviation of ""sudeste""; southeast",
deseo de,623328,"desire, wish",letter: d
contacto con,622883,contact,with
junto al,622813,together,"initialism of ""América Latina"""
que quería,622605,that,
a todas,622539,letter,
modelo de,622531,model (a successful example to be copied),letter: d
el riesgo,622347,masculine singular definite article; the,risk; the possibility of harm or an unfavorable outcome from random chance
a nuestro,622208,letter,ours
su cabeza,621840,given name,surname
los cambios,621774,"masculine plural of ""el"" (the)",
no pueden,621238,"abbreviation of ""noroeste""; northwest",
plan de,621227,plan,letter: d
palabras de,621066,"plural of ""palabra"" (“words”)",letter: d
tener una,621065,to have; to possess,"acronym of ""Universidad Nacional de Agricultura"""
no soy,620951,"abbreviation of ""noroeste""; northwest",
la esperanza,620830,feminine singular definite article; the,given name
imagen de,620528,image,letter: d
octubre de,620402,October,letter: d
gobierno de,619383,government,letter: d
esta noche,619207,"alternative spelling of ""ésta"" (“this one”)",night (the period between sunset and sunrise)
un modo,618994,an; a,"way, manner"
la fecha,618951,feminine singular definite article; the,date (that which specifies the time when something was made)
la posición,618691,feminine singular definite article; the,position
más en,618584,more; -er (used to make comparisons),"in, at, on"
ya en,618549,"(in the present or imperative) now, right now, (in the negative) anymore, no longer","in, at, on"
segura de,618518,Segura (river),letter: d
n º,618293,letter,
he dicho,617888,here is [+(suffixed) accusative or aquí or ahí or allí],"mentioned, said, aforementioned"
un libro,616273,an; a,book
la voluntad,616225,feminine singular definite article; the,"will, wish, want, desire"
del proceso,615704,"of the, from the (+ a masculine noun in singular)",process
es así,615531,,"like this; like that; as such; thus; so; thereby; this way, that way"
julio de,615333,given name,letter: d
el movimiento,614891,masculine singular definite article; the,movement (physical motion between points in space)
los estudios,613154,"masculine plural of ""el"" (the)",
las características,613042,feminine plural definite article; the,
no creo,612838,"abbreviation of ""noroeste""; northwest",
ayudar a,612456,to help,letter
él mismo,612284,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)",same; identical; one and the same; indicates that the two compared noun clauses both represent the one thing
fondo de,611562,bottom,letter: d
pero me,611558,but,"initialism of ""muerte encefálica"" (“brain death”)"
la Tierra,611105,feminine singular definite article; the,"alternative case form of ""tierra"" (“Earth”)"
al suelo,610982,"initialism of ""América Latina""","dirt, earth, ground, soil"
al respecto,610038,"initialism of ""América Latina""","respect, regard, connection, relation, relationship"
luego se,609974,then (afterward),"abbreviation of ""sudeste""; southeast"
marzo de,609754,surname,letter: d
como es,609340,"Como (A city and comune in capital in province of Como, Lombardy.)",
hacia atrás,609126,"toward, towards",behind
el análisis,608644,masculine singular definite article; the,analysis (decomposition into parts)
el cambio,608595,masculine singular definite article; the,"change, shift"
en ocasiones,608374,"in, at, on",
los libros,608105,"masculine plural of ""el"" (the)",
favor de,607960,favor/favour,letter: d
se está,607884,"abbreviation of ""sudeste""; southeast",
no podemos,607408,"abbreviation of ""noroeste""; northwest",a Spanish left wing political party
ella le,607229,"she, her (used subjectively and after prepositions)","to him, for him; inflection of ""él"""
mujer que,607046,woman,that
la decisión,606531,feminine singular definite article; the,decision
que alguien,606040,that,"someone, somebody"
la paz,605936,feminine singular definite article; the,given name
las calles,605791,feminine plural definite article; the,
la oportunidad,605745,feminine singular definite article; the,"opportunity, chance, shot, break, occasion, time (in both senses: “chance for advancement, progress or profit” and “favorable circumstance or occasion”)"
por todo,605425,by,all; every
un problema,605227,an; a,"problem, issue, challenge (a difficulty or obstacle that has to be dealt with)"
tanto que,604933,so much; as much; that much,that
trabajo y,604726,"work, job",letter
social y,604356,social,letter
no les,604201,"abbreviation of ""noroeste""; northwest","inflection of ""ellos,ellas""; to them, for them"
sala de,603789,surname,letter: d
que debía,603534,that,
el gran,603184,masculine singular definite article; the,"apocopic form of ""grande""; great, grand"
los grandes,603123,"masculine plural of ""el"" (the)",
de agosto,603100,letter: d,August
lo ha,603093,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that","initialism of ""ácido hialurónico"""
la administración,602689,feminine singular definite article; the,administration (act of administering government or public affairs)
por ser,602680,by,to be (essentially or identified as)
a ellos,601179,letter,"plural of ""él"" (“they, them”)"
de interés,600940,letter: d,interest (a fraction of the amount of what was borrowed)
el autor,600747,masculine singular definite article; the,author
en contra,600331,"in, at, on","against, versus"
la presión,599978,feminine singular definite article; the,pressure
diferencia de,599910,difference,letter: d
o los,598399,letter,"masculine plural of ""el"" (the)"
su mirada,598311,given name,"look, glance"
había un,598055,"smart inflection of ""haber""",an; a
y había,596816,letter,"smart inflection of ""haber"""
